movie_id,title,overview,vote_average,poster_path,genres,director,actors,vader_sentiment
421892,Shrek 5,"Shrek and Donkey team up for another whirlwind, big-city adventure.",0.0,/zVGvsXptUWd1PgptipLNoIQYytW.jpg,Animation|Comedy|Fantasy|Adventure|Family,Walt Dohrn,Mike Myers|Eddie Murphy|Cameron Diaz|Zendaya|Marcello Hernández,0.3182
1500890,Lockbox,"A woman puts her life on the line to protect her troubled, enigmatic cousin, Winthrop, who has been targeted and hunted by a powerful supernatural force.",0.0,/otyaBZwQcVQWoECszv3qlagwom1.jpg,Horror,Daniel Stamm,Carla Gugino|Lou Taylor Pucci|Katharine Isabelle|Roman Kinsella|Donald Sales,0.34
1125899,Cleaner,"When a group of radical activists take over an energy company's annual gala, seizing 300 hostages, an ex-soldier turned window cleaner suspended 50 storeys up on the outside of the building must save those trapped inside, including her older brother.",6.514,/mwzDApMZAGeYCEVjhegKvCzDX0W.jpg,Action|Thriller,Martin Campbell,Daisy Ridley|Taz Skylar|Matthew Tuck|Flavia Watson|Ruth Gemmell,-0.128
1371185,Song Sung Blue,"Based on a true story, two down-on-their-luck musicians form a joyous Neil Diamond tribute band, proving it's never too late to find love and follow your dreams.",7.391,/xStmzLprgzqjzfvpBI7uTbcRpwQ.jpg,Music|Romance|Drama,Craig Brewer,Hugh Jackman|Kate Hudson|Michael Imperioli|Fisher Stevens|Jim Belushi,0.9451
1628448,Maa Behen,"In this dark comedy, a woman calls her estranged daughters in the middle of the night with chilling news — there's a dead body in her kitchen.",6.769,/dpQIeEunpgj0C4rngb6OFb4zSd1.jpg,Comedy|Thriller|Drama,Suresh Triveni,Madhuri Dixit|Triptii Dimri|Dharna Durga|Ravi Kishan|Jatin Sarna,-0.4404
1464883,The President's Cake,"While people across 1990s Iraq struggle to survive the war and food shortages, Saddam Hussein requires each school in the country to prepare a cake to celebrate his birthday. Despite her efforts to avoid getting picked, 9-year-old Lamia is chosen among her classmates. The young girl must now use her wits and imagination to gather ingredients for the mandatory cake or face the consequences.",7.4,/abdw51gf1oy3UWllAwqGl6WdkiS.jpg,Drama,Hasan Hadi,Baneen Ahmed Nayyef|Sajad Mohamad Qasem|Waheed Thabet Khreibat|Rahim AlHaj|Muthanna Malaghi,-0.6124
1125701,Midwinter Break,"Longtime retired couple Stella and Gerry realise that their relationship has reached a crossroads while on holiday in Amsterdam. After so much time and so many memories, long-held promises and deeply concealed wounds threaten to come to light and force them to confront their future.",6.6,/vkMOruokVnD05xSiwI2hWBzG7UD.jpg,Drama,Polly Findlay,Lesley Manville|Ciarán Hinds|Niamh Cusack|Julie Lamberton|Ed Sayer,0.2815
1245347,Twinless,"Two men who lost their respective twin brothers develop a growing friendship after meeting in a support group. However, both harbor long-hidden secrets that threaten to tear them apart.",7.256,/9vaw9Az5tPLMjNLj426KgKsp0k8.jpg,Comedy|Drama,James Sweeney,Dylan O'Brien|James Sweeney|Aisling Franciosi|Lauren Graham|Chris Perfetti,0.6369
1242419,Roofman,"A former Army Ranger and struggling father turns to robbing McDonald’s restaurants by cutting holes in their roofs, earning him the nickname ""Roofman."" After escaping prison, he secretly lives inside a Toys “R” Us for six months, surviving undetected while planning his next move. But when he falls for a divorced mom drawn to his undeniable charm, his double life begins to unravel, setting off a compelling and suspenseful game of cat and mouse as his past closes in.",7.076,/wXDFtcnYtevleGzCmAD2ReQnJ4l.jpg,Crime|Comedy|Drama,Derek Cianfrance,Channing Tatum|Kirsten Dunst|Ben Mendelsohn|LaKeith Stanfield|Juno Temple,0.5106
1219548,The Physician II,"1050 AD: Robert Cole returns to England to bring the medical light of the Orient to his countrymen. But he fails because of the intrigues of the established London doctors, who feel threatened by the new knowledge. And it is not only the human body that is full of seemingly impenetrable secrets, the soul also holds its own mysteries.",6.403,/yU6ybmt1CSdkVBTJJsRYz5xnB4q.jpg,Adventure|Mystery|Drama,Philipp Stölzl,Tom Payne|Emily Cox|Áine Rose Daly|Owen Teale|Emma Rigby,-0.7469
1456349,It Was Just an Accident,An unassuming mechanic is reminded of his time in an Iranian prison when he encounters a man he suspects to be his sadistic jailhouse captor.,7.147,/eNYGj2DG3n8OrVPTfYunpPW9uas.jpg,Drama|Thriller|Crime|Mystery,Jafar Panahi,Vahid Mobasseri|Mariam Afshari|Ebrahim Azizi|Hadis Pakbaten|Majid Panahi,-0.6908
1522333,Carry On Jatta 4,A romantic deception spirals into household chaos when a family must construct an elaborate web of lies to conceal a secret relationship.,8.0,/bKa9qAg71Kkjz0tOT1gxSAX9Nfv.jpg,Comedy,Smeep Kang,Gippy Grewal|Binnu Dhillon|Jaswinder Bhalla|Karamjit Anmol|Sargun Mehta,-0.7717
1155818,Satluj,Human rights activist Jaswant Singh Khalra takes on a broken system in a courageous fight to expose the murderous corruption during the nadir of Punjab’s period of insurgency.,0.0,/7ia3nAM4q9sBy8g3SVEVgRAcsKd.jpg,Crime|Drama|History,Honey Trehan,Diljit Dosanjh|Arjun Rampal|Suvinder Vicky|Geetika Vidya|Kanwaljit Singh,-0.7964
1064213,Anora,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",7.07,/cgXk2tNYhJZLXdBDO5DidAVzQ82.jpg,Drama|Comedy|Romance,Sean Baker,Mikey Madison|Mark Eydelshteyn|Yura Borisov|Karren Karagulian|Vache Tovmasyan,-0.2023
1337592,Erupcja,"A romantic vacation goes awry when a volcanic eruption strands Bethany and her boyfriend, Rob, in Warsaw, Poland. Taking the explosive event as a sign to ditch her baggage, Bethany reunites with her childhood friend, Nel, to traipse through lofts, clubs, and back alleys—all while becoming entangled in an emotional web that challenges her sense of self.",6.0,/1OMiyrpkZvu5YmWbPBtwDQHZsu1.jpg,Drama|Comedy,Pete Ohs,Charli xcx|Lena Góra|Will Madden|Jeremy O. Harris|Agata Trzebuchowska,0.4767
1396749,Wild Sing,"""Triangle,"" a three-member co-ed K-pop group that once dominated the music scene, disbanded overnight after being caught up in an unexpected scandal. Twenty years later, leader Hyunwoo receives an offer to perform on stage as ""Triangle"" for a chance to make a comeback and sets out to find the other members and seize the opportunity. ""Even if war breaks out, we're going on stage today no matter what!"" Hyunwoo, who is now a struggling TV personality, Domi, who is married into a rich family, and Sanggu, who is drowning in debt from his solo album releases, somehow reunite and head to the concert hall. But the situation spirals out of control when YGP, the CEO of their former agency with whom they share a bitter history, and Seonggon, the ""Prince of Ballad"" and former rival of ""Triangle,"" also appear…",4.0,/aTffhddb890qIsVBTuR0ffw2d4p.jpg,Comedy|Music,Son Jae-gon,Gang Dong-won|Um Tae-goo|Park Ji-hyun|Oh Jung-se|Shin Ha-kyun,-0.6239
1463681,Southern Scares,"Mystery, horror, and Southern folklore collide in the 1990s when a video store worker discovers chilling secrets found in her missing sister's documentary series, Southern Scares.",3.5,/fxb0FoBH6e5NJwdVKiwjMAQzvcy.jpg,Horror|Mystery,Paul Rowe,Dee Wallace|Mila Rose|Aston Regan|Luke Smith|River Rose,-0.8271
1140521,The Magic Faraway Tree,"A modern family relocates to the countryside where the children discover a magical tree with eccentric residents. They're transported to fantastical lands, rekindling their family bond through adventures.",6.27,/udXvLxC5gAqN8SinemyFBEcHpTf.jpg,Adventure|Family|Fantasy,Ben Gregor,Billie Gadsdon|Nicola Coughlan|Delilah Bennett-Cardy|Phoenix Laroche|Nonso Anozie,0.6597
1401586,Sonic the Hedgehog 4,"Sonic the Hedgehog, joined by a new hero named Amy, faces a new technological nemesis known as Metal Sonic.",0.0,/t8uoHBODkFlSQJRL6qc4IclUBlH.jpg,Comedy|Action|Family|Science Fiction,Jeff Fowler,Ben Schwartz|Jim Carrey|Kristen Bell|Idris Elba|Keanu Reeves,0.5574
1061798,Jim Queen,"When Heterosis - a mysterious virus that turns gay men straight sweeps through the Parisian gay scene, Jim, the six packed sovereign of the Gym Queens, goes from Pride royalty to social outcast. With only Lucien, a freshly-out twink with more heart than abs, still by his side, Jim must race to find a cure before the disease erases the community that once worshipped him.",8.043,/nvmGrOzolKlW1z90rLudSjPm9cG.jpg,Animation|Comedy,Marco Nguyen,Alex Ramirès|Jéremy Gillet|Shirley Souagnon|François Sagat|Elisabeth Wiener,0.7906
1100988,28 Years Later,"Twenty-eight years after the Rage virus outbreak, a heavily-defended island survives connected to the mainland by a single causeway. When one of the group leaves the island into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",6.618,/n5FygjEppOvac6yEaowi26nTyw3.jpg,Horror|Thriller|Science Fiction,Danny Boyle,Aaron Taylor-Johnson|Alfie Williams|Ralph Fiennes|Jodie Comer|Jack O'Connell,-0.048
1657534,The Caged Butterfly,"The mysterious Lu family villa, also known as the Butterfly Mansion, is a notorious haunted house. Physiotherapy therapist Li Han and the scheming Awei move in one after the other. Afterwards, a series of bizarre events unfold: a woman in a red dress with a blood-stained headband wanders the rooms; a distorted, eyeless boy screams in agony… Awei's greed grows wildly as he sees greater profits, while Li Han is plagued by nightmares every night and unexpectedly stumbles upon a shocking secret of the wealthy family. Meanwhile, a life-or-death game is quietly being set up within the Butterfly Mansion. Who will be the lamb to the slaughter? Who will step into an even deeper hell?",4.7,/xn3otFb9ARLNkFPUOYjD9Udtp5Y.jpg,Thriller|Horror,Hao Han,Li Meng|Liu Siwei|Jiang Zhuojun|Zhou Tie|Wang Ning,-0.9399
1669050,Tayuan 2,"A charming bus conductor drawn to both men and women who feels an unexpected spark with a shy commuter. On crowded bus rides where bodies brush, desire grows and love becomes messy.",4.9,/gkHNa8q3RNhgj2EMuoYWJUHsMa6.jpg,Drama,Topel Lee,Ashley Lopez|Marco Mora|Chester Grecia|Dara Lima|Adriana Roces,0.8442
1549709,Pee Nak 5,"A year after the deadly battle that finally subdued the vengeful ghost of Nak Tinn, the cycle of vengeance returns once again.",0.0,/5DQKLf9J8AX74nGR7fNSE3CgV9Z.jpg,Comedy|Horror,Phontharis Chotkijsadarsopon,Witthawat Rattanaboonbaramee|Bhuripat Vejvongsatechavat|Phiravich Attachitsataporn|Denkhun Ngamnet|Atiwat Saengtien,-0.5994
1575337,Cosmic Princess Kaguya!,"Iroha's life gets knocked off its orbit when Kaguya, a carefree runaway from the Moon, moves in and convinces her to perform in a virtual world together.",8.367,/9I9cM38gecZcwJ0C6r0cwfvtPJP.jpg,Animation|Fantasy|Music|Science Fiction,Shingo Yamashita,Yuko Natsuyoshi|Anna Nagase|Saori Hayami|Miyu Irino|Yuma Uchida,0.5267
1421977,Fantasy Life,"An anxious New York law school dropout stumbles into a job babysitting his psychiatrist's three granddaughters and falls for the girls' mother, an actress in a rocky marriage.",6.222,/e0qtdCm7TJGRfMv0tmdP8DsOy3U.jpg,Comedy|Romance|Drama,Matthew Shear,Amanda Peet|Matthew Shear|Alessandro Nivola|Judd Hirsch|Bob Balaban,-0.25
949536,Kill Code,"North America has been divided into four main quadrants. A power-hungry corporation has taken over the conventional prison system and made criminals the new law enforcers.  The owner of that corporation, nanoscientist Eion Prescott, created a nano-virus called Onyx. Which is distributed through deadly watches to criminals. First, infecting them. Then, forcing them into eliminating each other for freedom. Who can topple the corporation's entire system from within?",5.5,/bXvSKLCillha6wxY0yxoRCM2WQl.jpg,Action|Thriller|Science Fiction,Justin Price,Franzi Schissler|Frank Grillo|Harvey Keitel|Tyrese Gibson|Peter Stormare,-0.6705
1022787,Elio,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",6.911,/7z8jDiTZZco9moIKpTUImFtTy7o.jpg,Animation|Adventure|Science Fiction|Family,Madeline Sharafian,Yonas Kibreab|Remy Edgerly|Zoe Saldaña|Brad Garrett|Brandon Moon,0.128
1254808,Nouvelle Vague,"After writing for Cahiers du cinéma, a young Jean-Luc Godard decides making films is the best film criticism. He convinces producer Georges de Beauregard to fund a low-budget feature, and creates a treatment with fellow New Wave filmmaker François Truffaut about a gangster couple. The result? Breathless, one of the first features of the Nouvelle Vague era of French cinema.",7.212,/362sw9w5t7opM9LR7eSCzkpItPd.jpg,Comedy|Drama|History,Richard Linklater,Guillaume Marbeck|Zoey Deutch|Aubry Dullin|Adrien Rouyard|Antoine Besson,0.5719
1414413,Brothers Under Fire,"Captain Jordan Wright's squadron on leave for a wedding in Mexico encounters a murderous cartel. As Jordan tries to lead survivors to safety, war erupts between his squad and the cartel, forcing him into a battle to save his men.",5.712,/e5EKqk9V7N3w0WvYFhl6wSVrMp0.jpg,Action|Thriller|Mystery|Drama,Justin Chadwick,Kiefer Sutherland|Tommy Martinez|Ashton Sanders|Solly McLeod|Laura Osma,-0.7096
1422138,She's the He!,"Before graduation, Ethan and Alex pose as trans women in a last ditch effort to quell gay rumors. It's all a joke until Ethan realizes: she really is trans. The two must reckon with their changing friendship, coming out, and coming-of-age.",6.0,/z5zlRWl4DNrhGLB4st2Kn68HaUq.jpg,Comedy,Siobhan McCarthy,Misha Osherovich|Nico Carney|Suzanne Cryer|Malia Pyles|Mark Indelicato,0.6249
1400272,The Dashed Lines,"Bea is a 50 year old woman who is separating from her husband. The day she has to leave the house where she has lived for the last twenty years, she arrives at her house and finds everything upside down and one of the thieves sleeping in her bed. Denís is a 28-year-old trans man who, despite having studied a career, struggles with job insecurity and lack of opportunities. After spending three days together, each of them must continue on their own way. When they resume their lives, they are no longer the same.",6.0,/vE4CEUU9GSuMFx1A1sIR2pQtmOu.jpg,Drama|Romance,Anxos Fazáns,Mara Sánchez|Adam Prieto,-0.8658
1318417,A Place for Her,"At the Maison des Femmes, women victims of violence are cared for. Elsewhere, they are threatened, brutalized, raped, mutilated, their suffering ignored. Here, they are listened to, supported, helped and believed. Diane, Manon, Inès, Awa and the others will give them a helping hand until they can stand up again. As a team. Even if it means risking their own equilibrium.",8.6,/1CUXmCLU9DkZHH8w4w43ZvOdVTd.jpg,Drama,Mélisa Godet,Karin Viard|Laetitia Dosch|Oulaya Amamra|Eye Haïdara|Pierre Deladonchamps,-0.9393
1220566,Eagles of the Republic,"George Fahmy, Egypt's most adored actor, is pressured to star in a film commissioned by the highest authorities. He reluctantly accepts and finds himself thrown into the inner circle of power. Like moth drawn to flame, he begins an affair with the mysterious wife of the general overseeing the project.",6.7,/f9MzpMfbBL4PknhKqoQpIUdskTl.jpg,Thriller|Drama,Tarik Saleh,Fares Fares|Lyna Khoudri|Zineb Triki|Amr Waked|Cherien Dabis,0.6801
